created_at,id_str,tweets_texto,tipo,Classificador,tweets_Preprocessados,tweets_normalizados,tweets_sem_stopwords,tweets_sem_stopwords_Normal,tweets_PreprocessadosPlus,tweets_sem_stopwordsPlus
17/05/3921 20:23,"1,39E+18",Parabéns pela xenofobia ein... tu não é melhor que baldassos da vida. Burrão.,2,Nao Classificado,casanatural lebellinaso parabens pela xenofobia ein tu nao e melhor que baldassos da vida burrao,casanatural lebellinaso parabéns pela xenofobia hein tu não é melhor que baldados da vida burrão,casanatural lebellinaso parabens xenofobia ein nao melhor baldassos vida burrao,casanatural lebellinaso parabéns xenofobia hein melhor baldados vida burrão,casanatural lebellinaso parabens pela xenofobia hein tu nao e melhor que baldados da vida burrao,casanatural lebellinaso parabens xenofobia hein nao melhor baldados vida burrao
17/05/3921 20:22,"1,39E+18",a xenofobia não tendo isso no Brasil sério,2,Nao Classificado,oliviarodrbr olivia_rodrigo sourpatchkids a xenofobia nao tendo isso no brasil serio,oliviarodrbr oliviarodrigo sourpatchkids a xenofobia não tendo isso no brasil sério,oliviarodrbr olivia_rodrigo sourpatchkids xenofobia nao tendo brasil serio,oliviarodrbr oliviarodrigo sourpatchkids xenofobia tendo brasil sério,oliviarodrbr oliviarodrigo sourpatchkids a xenofobia nao tendo isso no brasil serio,oliviarodrbr oliviarodrigo sourpatchkids xenofobia nao tendo brasil serio
17/05/3921 20:20,"1,39E+18",Xenofobia do bem ,1,Positivo,jovempannews xenofobia do bem,jovempannews xenofobia do bem 👏,jovempannews xenofobia,jovempannews xenofobia 👏,jovempannews xenofobia do bem,jovempannews xenofobia
17/05/3921 20:20,"1,39E+18",Penso eu ir para a Europa mas morro de medo de ir para lá é sofrer xenofobia. Infelizmente lá rola mto racismos,2,Nao Classificado,rt amylima95 wilhelmcoloseum penso eu ir para a europa mas morro de medo de ir para la e sofrer xenofobia infelizmente la rola mto racismos,retweeet amylima95 wilhelmcoloseum penso eu ir para a europa mas morro de medo de ir para lá é sofrer xenofobia infelizmente lá rola muito racismos,rt amylima95 wilhelmcoloseum penso europa morro medo la sofrer xenofobia infelizmente la rola mto racismos,retweeet amylima95 wilhelmcoloseum penso europa morro medo sofrer xenofobia infelizmente rola racismos,retweeet amylima95 wilhelmcoloseum penso eu ir para a europa mas morro de medo de ir para la e sofrer xenofobia infelizmente la rola muito racismos,retweeet amylima95 wilhelmcoloseum penso europa morro medo la sofrer xenofobia infelizmente la rola racismos
17/05/3921 20:17,"1,39E+18",Que xenofobia escrota desse sujeitinho sem moral!!! https://t.co/katsUl7Svy,2,Nao Classificado,que xenofobia escrota desse sujeitinho sem moral!!!,que xenofobia escrota desse sujeitinho sem moral httpstcokatsul7svy,xenofobia escrota sujeitinho moral!!!,xenofobia escrota sujeitinho moral httpstcokatsul7svy,que xenofobia escrota desse sujeitinho sem moral,xenofobia escrota sujeitinho moral
17/05/3921 20:16,"1,39E+18",A xenofobia tá aí ...,0,Negativo,sugar_bo7 a xenofobia ta ai,sugarbo7 a xenofobia está aí,sugar_bo7 xenofobia ta ai,sugarbo7 xenofobia,sugarbo7 a xenofobia esta ai,sugarbo7 xenofobia ai
17/05/3921 20:16,"1,39E+18","Reclama de homofobia e pratica xenofobia. Parabéns, político incoerente!",0,Negativo,"rt samuelsonxavie1 jeanwyllys_real reclama de homofobia e pratica xenofobia parabens, politico incoerente!",retweeet samuelsonxavie1 jeanwyllysreal reclama de homofobia e pratica xenofobia parabéns político incoerente,"rt samuelsonxavie1 jeanwyllys_real reclama homofobia pratica xenofobia parabens, politico incoerente!",retweeet samuelsonxavie1 jeanwyllysreal reclama homofobia pratica xenofobia parabéns político incoerente,retweeet samuelsonxavie1 jeanwyllysreal reclama de homofobia e pratica xenofobia parabens politico incoerente,retweeet samuelsonxavie1 jeanwyllysreal reclama homofobia pratica xenofobia parabens politico incoerente
17/05/3921 20:16,"1,39E+18",aquele político irrelevante e covarde que de vez em quando adora vomitar aquela xenofobia do bem. É por isso que hj o povão tem ódio da esquerda. Que bom que uma parte da esquerda se descolou dessa toxicidade que vcs emanam.,1,Positivo,"jeanwyllys_real jean, aquele politico irrelevante e covarde que de vez em quando adora vomitar aquela xenofobia do bem e por isso que hj o povao tem odio da esquerda que bom que uma parte da esquerda se descolou dessa toxicidade que vcs emanam",jeanwyllysreal jean aquele político irrelevante e covarde que de vez em quando adora vomitar aquela xenofobia do bem é por isso que hoje o povão tem ódio da esquerda que bom que uma parte da esquerda se descolou dessa toxicidade que vocês emanam,"jeanwyllys_real jean, politico irrelevante covarde adora vomitar xenofobia hj povao odio esquerda esquerda descolou toxicidade vcs emanam",jeanwyllysreal jean político irrelevante covarde adora vomitar xenofobia hoje povão ódio esquerda esquerda descolou toxicidade emanam,jeanwyllysreal jean aquele politico irrelevante e covarde que de vez em quando adora vomitar aquela xenofobia do bem e por isso que hoje o povao tem odio da esquerda que bom que uma parte da esquerda se descolou dessa toxicidade que voces emanam,jeanwyllysreal jean politico irrelevante covarde adora vomitar xenofobia hoje povao odio esquerda esquerda descolou toxicidade voces emanam
17/05/3921 20:15,"1,39E+18","E ele cometeu xenofobia com quem, lindona?",0,Negativo,"_annapaulalima_ bbb e ele cometeu xenofobia com quem, lindona?",annapaulalima bbb e ele cometeu xenofobia com quem lindona,"_annapaulalima_ bbb cometeu xenofobia quem, lindona?",annapaulalima bbb cometeu xenofobia lindona,annapaulalima bbb e ele cometeu xenofobia com quem lindona,annapaulalima bbb cometeu xenofobia lindona
17/05/3921 20:13,"1,39E+18","Não, mas faz parte da cultura do carioca e quem se identifica com isso tem todo o direito de demonstrar. 
Eu vejo o chapéu de couro e o cacto como um símbolo de resistência à xenofobia que ela sofreu na casa e aqui fora. Mostrou resiliência e representou a força do povo nordestino",2,Nao Classificado,"pizzadp thamialves08 ricaperrona ricardomuricy_ diariope nao, mas faz parte da cultura do carioca e quem se identifica com isso tem todo o direito de demonstrar eu vejo o chapeu de couro e o cacto como um simbolo de resistencia a xenofobia que ela sofreu na casa e aqui fora mostrou resiliencia e representou a forca do povo nordestino",pizzadp thamialves08 ricaperrona ricardomuricy diariope não mas faz parte da cultura do carioca e quem se identifica com isso tem todo o direito de demonstrar eu vejo o chapéu de couro e o cacto como um símbolo de resistência à xenofobia que ela sofreu na casa e aqui fora mostrou residência e representou a força do povo nordestino,"pizzadp thamialves08 ricaperrona ricardomuricy_ diariope nao, cultura carioca identifica direito demonstrar vejo chapeu couro cacto simbolo resistencia xenofobia sofreu casa mostrou resiliencia representou forca nordestino",pizzadp thamialves08 ricaperrona ricardomuricy diariope cultura carioca identifica direito demonstrar vejo chapéu couro cacto símbolo resistência xenofobia sofreu casa mostrou residência representou força nordestino,pizzadp thamialves08 ricaperrona ricardomuricy diariope nao mas faz parte da cultura do carioca e quem se identifica com isso tem todo o direito de demonstrar eu vejo o chapeu de couro e o cacto como um simbolo de resistencia a xenofobia que ela sofreu na casa e aqui fora mostrou residencia e representou a forca do povo nordestino,pizzadp thamialves08 ricaperrona ricardomuricy diariope nao cultura carioca identifica direito demonstrar vejo chapeu couro cacto simbolo resistencia xenofobia sofreu casa mostrou residencia representou forca nordestino
17/05/3921 20:10,"1,39E+18","meu ponto é que em todo estado tem gente escrota e preconceituosa, só olhar nosso presidente... o sul não elegeu ele sozinho. acho que isso ta saindo da brincadeira e entrando na xenofobia já, é foda, mas né",0,Negativo,"rllyboy gravity_ups ginasio_ f_gueguel meu ponto e que em todo estado tem gente escrota e preconceituosa, so olhar nosso presidente o sul nao elegeu ele sozinho acho que isso ta saindo da brincadeira e entrando na xenofobia ja, e foda, mas ne",rllyboy gravityups ginasio fgueguel meu ponto é que em todo estado tem gente escrota e preconceituosa só olhar nosso presidente o sul não elegeu ele sozinho acho que isso está saindo da brincadeira e entrando na xenofobia já é foda mas não é,"rllyboy gravity_ups ginasio_ f_gueguel gente escrota preconceituosa, so olhar presidente sul nao elegeu sozinho acho ta saindo brincadeira entrando xenofobia ja, foda, ne",rllyboy gravityups ginasio fgueguel gente escrota preconceituosa olhar presidente sul elegeu sozinho acho saindo brincadeira entrando xenofobia foda,rllyboy gravityups ginasio fgueguel meu ponto e que em todo estado tem gente escrota e preconceituosa so olhar nosso presidente o sul nao elegeu ele sozinho acho que isso esta saindo da brincadeira e entrando na xenofobia ja e foda mas nao e,rllyboy gravityups ginasio fgueguel gente escrota preconceituosa so olhar presidente sul nao elegeu sozinho acho saindo brincadeira entrando xenofobia ja foda nao
17/05/3921 20:10,"1,39E+18",Não sabe defender seu posicionamento com argumentos sólidos - nem os teria frente aos milhões devolvidos - aí parte pra  atacar uma pessoa inteligente e ilibada com xenofobia. Isso é desespero ou maldade mesmo?,0,Negativo,jeanwyllys_real nao sabe defender seu posicionamento com argumentos solidos  nem os teria frente aos milhoes devolvidos  ai parte pra  atacar uma pessoa inteligente e ilibada com xenofobia isso e desespero ou maldade mesmo?,jeanwyllysreal não sabe defender seu posicionamento com argumentos sólidos nem os teria frente aos milhões devolvidos aí parte pra atacar uma pessoa inteligente e ilibada com xenofobia isso é desespero ou maldade mesmo,jeanwyllys_real nao defender posicionamento argumentos solidos frente milhoes devolvidos ai pra atacar pessoa inteligente ilibada xenofobia desespero maldade mesmo?,jeanwyllysreal defender posicionamento argumentos sólidos frente milhões devolvidos pra atacar pessoa inteligente ilibada xenofobia desespero maldade,jeanwyllysreal nao sabe defender seu posicionamento com argumentos solidos nem os teria frente aos milhoes devolvidos ai parte pra atacar uma pessoa inteligente e ilibada com xenofobia isso e desespero ou maldade mesmo,jeanwyllysreal nao defender posicionamento argumentos solidos frente milhoes devolvidos ai pra atacar pessoa inteligente ilibada xenofobia desespero maldade
17/05/3921 20:09,"1,39E+18","xenofobia é crime, crime é coisa de carioca",2,Nao Classificado,"rt danilindazl izumiikkkkk gewo___ moreiraviw xenofobia e crime, crime e coisa de carioca",retweeet danilindazl izumiikkkkk gewo moreiraviw xenofobia é crime crime é coisa de carioca,"rt danilindazl izumiikkkkk gewo___ moreiraviw xenofobia crime, crime carioca",retweeet danilindazl izumiikkkkk gewo moreiraviw xenofobia crime crime carioca,retweeet danilindazl izumiikkkkk gewo moreiraviw xenofobia e crime crime e coisa de carioca,retweeet danilindazl izumiikkkkk gewo moreiraviw xenofobia crime crime carioca
17/05/3921 20:09,"1,39E+18","o problema é que o povo usa isso pra ser xenofobico, eu dou risada das zoeiras, faço piada tb c o Sul, 
mas no momento que alguém deixa de ter contato com outra pessoa por conta de onde ela nasceu/mora já é xenofobia, bem pesado aliás",2,Nao Classificado,"rllyboy gravity_ups ginasio_ f_gueguel o problema e que o povo usa isso pra ser xenofobico, eu dou risada das zoeiras, faco piada tb c o sul, mas no momento que alguem deixa de ter contato com outra pessoa por conta de onde ela nasceu/mora ja e xenofobia, bem pesado alias",rllyboy gravityups ginasio fgueguel o problema é que o povo usa isso pra ser xenofóbico eu dou risada das tretas faço piada também com o sul mas no momento que alguém deixa de ter contato com outra pessoa por conta de onde ela nasceu mora já é xenofobia bem pesado aliás,"rllyboy gravity_ups ginasio_ f_gueguel problema pra xenofobico, dou risada zoeiras, faco piada tb c sul, alguem deixa contato pessoa conta nasceu/mora ja xenofobia, pesado alias",rllyboy gravityups ginasio fgueguel problema pra xenofóbico dou risada tretas piada sul alguém deixa contato pessoa conta nasceu mora xenofobia pesado aliás,rllyboy gravityups ginasio fgueguel o problema e que o povo usa isso pra ser xenofobico eu dou risada das tretas faco piada tambem com o sul mas no momento que alguem deixa de ter contato com outra pessoa por conta de onde ela nasceu mora ja e xenofobia bem pesado alias,rllyboy gravityups ginasio fgueguel problema pra xenofobico dou risada tretas faco piada tambem sul alguem deixa contato pessoa conta nasceu mora ja xenofobia pesado alias
17/05/3921 20:09,"1,39E+18",isso é xenofobia bffs avisem,0,Negativo,rmberthlaugh renasoil nialovelis isso e xenofobia bffs avisem,rmberthlaugh renasoil nialovelis isso é xenofobia bffs avisem,rmberthlaugh renasoil nialovelis xenofobia bffs avisem,rmberthlaugh renasoil nialovelis xenofobia bffs avisem,rmberthlaugh renasoil nialovelis isso e xenofobia bffs avisem,rmberthlaugh renasoil nialovelis xenofobia bffs avisem
17/05/3921 20:07,"1,39E+18",gente C*CT*S vão derrubar o diário de pe por xenofobia e machismo!!!,2,Nao Classificado,gente c*ct*s vao derrubar o diario de pe por xenofobia e machismo!!!,gente com contigo sim vão derrubar o diário de pé por xenofobia e machismo,gente c*ct*s vao derrubar diario pe xenofobia machismo!!!,gente contigo derrubar diário pé xenofobia machismo,gente com contigo sim vao derrubar o diario de pe por xenofobia e machismo,gente contigo vao derrubar diario pe xenofobia machismo
17/05/3921 20:07,"1,39E+18",POR QUE NAO TRADUZ??? ISSO É XENOFOBIA ,0,Negativo,niasgold por que nao traduz??? isso e xenofobia,niasgold por que não traduz isso é xenofobia httpstconllwxpozrj,niasgold nao traduz??? xenofobia,niasgold traduz xenofobia httpstconllwxpozrj,niasgold por que nao traduz isso e xenofobia,niasgold nao traduz xenofobia
17/05/3921 20:06,"1,39E+18","Agora todo israelense que for a favor da própria nação, incluindo a Gal Gadot, tem de ser cancelado… é isso mesmo Twitter??! 
Que coisa mais ignorante gente… de boa… xenofobia e anti-semitismo não resolvem a questão palestina não. Estudem mais e cancelem menos…",0,Negativo,"agora todo israelense que for a favor da propria nacao, incluindo a #galgadot, tem de ser cancelado... e isso mesmo twitter??! que coisa mais ignorante gente... de boa... xenofobia e antisemitismo nao resolvem a questao palestina nao estudem mais e cancelem menos...",agora todo israelense que for a favor da própria nação incluindo a galgadot tem de ser cancelado é isso mesmo twitter que coisa mais ignorante gente de boa xenofobia e antisemitismo não resolvem a questão palestina não estudem mais e cancelem menos,"israelense propria nacao, incluindo #galgadot, cancelado... twitter??! ignorante gente... boa... xenofobia antisemitismo nao resolvem questao palestina nao estudem cancelem menos...",israelense própria nação incluindo galgadot cancelado twitter ignorante gente xenofobia antisemitismo resolvem palestina estudem cancelem,agora todo israelense que for a favor da propria nacao incluindo a galgadot tem de ser cancelado e isso mesmo twitter que coisa mais ignorante gente de boa xenofobia e antisemitismo nao resolvem a questao palestina nao estudem mais e cancelem menos,israelense propria nacao incluindo galgadot cancelado twitter ignorante gente xenofobia antisemitismo nao resolvem questao palestina nao estudem cancelem
